open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-28,2026-01-28,601697,Fed decreases interest rates by 50+ bps after January 2026 meeting?,fed-cut,NO,0.9995,0.9995,236.71296974542548,236.5946132605528,236.5946132605528,0.0,True
2026-01-28,2026-01-28,601698,Fed decreases interest rates by 25 bps after January 2026 meeting?,fed-cut,NO,0.9965,0.9965,237.42560287059987,236.5946132605528,236.5946132605528,0.0,True
2026-01-05,2026-01-31,1092199,"US strikes Iran by January 31, 2026?",iran-strike,YES,0.23,0.075,2415.4589371980674,555.5555555555555,181.15942028985503,-374.39613526570054,True
2026-01-05,2026-01-31,1094682,Maduro in U.S. custody by January 31?,venezuela,YES,0.9995,0.9995,555.8334722917014,555.5555555555555,555.5555555555555,0.0,True
2026-01-05,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.048,0.0035,11574.074074074073,555.5555555555555,40.50925925925926,-515.0462962962963,True
2026-01-05,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,7407.407407407408,555.5555555555555,555.5555555555555,0.0,True
2026-01-05,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.66,0.29,841.7508417508417,555.5555555555555,244.10774410774408,-311.44781144781143,True
2026-01-05,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.8,0.9995,694.4444444444443,555.5555555555555,694.0972222222222,138.54166666666663,True
2026-01-07,2026-01-31,1092199,"US strikes Iran by January 31, 2026?",iran-strike,NO,0.855,0.925,584.7953216374261,499.9999999999993,540.9356725146192,40.93567251461991,True
2026-01-07,2026-01-31,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,999999.9999999987,499.9999999999994,499.9999999999994,0.0,True
2026-01-07,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,NO,0.9695,0.9965,515.7297576070133,499.99999999999943,513.9247034553888,13.924703455389363,True
2026-01-07,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,540.5405405405398,499.9999999999994,499.9999999999994,0.0,True
2026-01-07,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,NO,0.315,0.71,1587.3015873015854,499.99999999999943,1126.9841269841256,626.9841269841262,True
2026-01-07,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,NO,0.205,0.0005,2439.0243902438997,499.99999999999943,1.2195121951219499,-498.7804878048775,True
2026-01-14,2026-01-31,1092199,"US strikes Iran by January 31, 2026?",iran-strike,NO,0.355,0.925,1037.1318822023034,368.1818181818177,959.3469910371307,591.165172855313,True
2026-01-14,2026-01-31,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,736363.6363636353,368.1818181818177,368.1818181818177,0.0,True
2026-01-14,2026-01-31,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,NO,0.935,0.9525,393.7773456490028,368.1818181818177,375.0729217306752,6.891103548857529,True
2026-01-14,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,NO,0.9705,0.9965,379.37333145988424,368.1818181818177,378.0455247997747,9.863706617957007,True
2026-01-14,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,398.03439803439744,368.1818181818177,368.1818181818177,0.0,True
2026-01-14,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,NO,0.55,0.71,669.4214876033049,368.1818181818177,475.28925619834644,107.10743801652876,True
2026-01-14,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,NO,0.17,0.0005,2165.7754010695157,368.1818181818177,1.082887700534758,-367.09893048128293,True
2026-01-18,2026-01-31,1092199,"US strikes Iran by January 31, 2026?",iran-strike,NO,0.75,0.925,441.81818181818045,331.36363636363535,408.68181818181694,77.31818181818159,True
2026-01-18,2026-01-31,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,662727.2727272707,331.36363636363535,331.36363636363535,0.0,True
2026-01-18,2026-01-31,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,NO,0.941,0.9525,352.1398898657124,331.36363636363535,335.4132450970911,4.049608733455727,True
2026-01-18,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,NO,0.9745,0.9965,340.0345165352851,331.36363636363535,338.8443957274116,7.480759363776258,True
2026-01-18,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,358.2309582309571,331.36363636363535,331.36363636363535,0.0,True
2026-01-18,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,NO,0.485,0.71,683.2239925023409,331.36363636363535,485.08903467666204,153.7253983130267,True
2026-01-18,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,NO,0.075,0.0005,4418.181818181805,331.3636363636354,2.2090909090909028,-329.1545454545445,True
2026-01-21,2026-01-31,1092199,"US strikes Iran by January 31, 2026?",iran-strike,NO,0.79,0.925,361.0897083104009,285.26086956521675,334.00798018712084,48.747110621904085,True
2026-01-21,2026-01-31,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,570521.7391304335,285.26086956521675,285.26086956521675,0.0,True
2026-01-21,2026-01-31,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,NO,0.928,0.9525,307.3931784107939,285.26086956521675,292.79200243628117,7.531132871064415,True
2026-01-21,2026-01-31,1198423,"US strikes Iran by February 28, 2026?",iran-strike,NO,0.655,0.445,435.51277796216294,285.26086956521675,193.8031861931625,-91.45768337205425,True
2026-01-21,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,NO,0.9925,0.9965,287.416493264702,285.26086956521675,286.41053553827555,1.1496659730588021,True
2026-01-21,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,308.39012925969377,285.26086956521675,285.26086956521675,0.0,True
2026-01-21,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,NO,0.625,0.71,456.4173913043468,285.26086956521675,324.0563478260862,38.79547826086946,True
2026-01-21,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,NO,0.455,0.0005,626.9469660773995,285.26086956521675,0.3134734830386997,-284.94739608217805,True
2026-01-22,2026-01-31,1092199,"US strikes Iran by January 31, 2026?",iran-strike,NO,0.805,0.925,318.92519578719896,256.7347826086952,295.00580610315905,38.27102349446386,True
2026-01-22,2026-01-31,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,513469.56521739037,256.7347826086952,256.7347826086952,0.0,True
2026-01-22,2026-01-31,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,NO,0.9325,0.9525,275.3188017251423,256.7347826086952,262.24115864319805,5.506376034502864,True
2026-01-22,2026-01-31,1198423,"US strikes Iran by February 28, 2026?",iran-strike,NO,0.61,0.445,420.87669280113965,256.7347826086952,187.29012829650716,-69.44465431218802,True
2026-01-22,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,NO,0.9825,0.9965,261.30766677729787,256.7347826086952,260.39308994357737,3.6583073348821813,True
2026-01-22,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,277.5511163337245,256.7347826086952,256.7347826086952,0.0,True
2026-01-22,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,NO,0.635,0.71,404.3067442656617,256.7347826086952,287.0577884286198,30.323005819924617,True
2026-01-22,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,NO,0.32,0.0005,802.2961956521724,256.7347826086952,0.40114809782608624,-256.3336345108691,True
2026-01-28,2026-01-31,1092199,"US strikes Iran by January 31, 2026?",iran-strike,NO,0.895,0.925,264.3515231961484,236.5946132605528,244.52515895643725,7.930545695884462,True
2026-01-28,2026-01-31,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,473189.22652110556,236.5946132605528,236.5946132605528,0.0,True
2026-01-28,2026-01-31,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,NO,0.9745,0.9525,242.78564726583147,236.5946132605528,231.25332902070448,-5.3412842398483065,True
2026-01-28,2026-01-31,1198423,"US strikes Iran by February 28, 2026?",iran-strike,NO,0.56,0.445,422.49038082241566,236.5946132605528,188.00821946597497,-48.586393794577816,True
2026-01-28,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,NO,0.9955,0.9965,237.66410171828505,236.5946132605528,236.83227736227107,0.23766410171828056,True
2026-01-28,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,255.77796028167867,236.5946132605528,236.5946132605528,0.0,True
2026-01-28,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,NO,0.895,0.71,264.3515231961484,236.5946132605528,187.68958146926533,-48.905031791287456,True
2026-01-28,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,NO,0.605,0.0005,391.06547646372366,236.5946132605528,0.19553273823186182,-236.39908052232093,True
2026-01-29,2026-01-31,1092199,"US strikes Iran by January 31, 2026?",iran-strike,NO,0.885,0.925,264.90819563842064,234.44375314000226,245.0400809655391,10.596327825536832,True
2026-01-29,2026-01-31,1094682,Maduro in U.S. custody by January 31?,venezuela,NO,0.0005,0.0005,468887.5062800045,234.44375314000226,234.44375314000226,0.0,True
2026-01-29,2026-01-31,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,NO,0.9645,0.9525,243.07283892172345,234.44375314000226,231.5268790729416,-2.916874067060661,True
2026-01-29,2026-01-31,1198423,"US strikes Iran by February 28, 2026?",iran-strike,NO,0.515,0.445,455.2305886213636,234.44375314000226,202.5776119365068,-31.86614120349546,True
2026-01-29,2026-01-31,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,NO,0.9985,0.9965,234.79594706059314,234.44375314000226,233.97416124588108,-0.4695918941211801,True
2026-01-29,2026-01-31,916440,"Maduro out by January 31, 2026?",venezuela,NO,0.925,0.925,253.45270609729974,234.44375314000226,234.44375314000226,0.0,True
2026-01-29,2026-01-31,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,NO,0.89,0.71,263.4199473483171,234.44375314000223,187.02816261730516,-47.41559052269707,True
2026-01-29,2026-01-31,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,NO,0.0295,0.0005,7947.245869152619,234.44375314000226,3.9736229345763094,-230.47013020542596,True
2026-01-05,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,YES,0.0045,0.0005,123456.7901234568,555.5555555555555,61.7283950617284,-493.82716049382714,True
2026-01-07,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,NO,0.992,0.9995,504.0322580645155,499.9999999999994,503.7802419354832,3.7802419354838435,True
2026-01-14,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,NO,0.9965,0.9995,369.4749806139665,368.1818181818177,369.29024312365954,1.1084249418418608,True
2026-01-18,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,NO,0.9965,0.9995,332.5274825525693,331.36363636363535,332.36121881129304,0.9975824476576918,True
2026-01-21,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,NO,0.9975,0.9995,285.97580908793657,285.26086956521675,285.83282118339264,0.5719516181758877,True
2026-01-22,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,NO,0.9975,0.9995,257.37822817914304,256.7347826086952,257.24953906505345,0.5147564563582705,True
2026-01-28,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,NO,0.9985,0.9995,236.9500383180298,236.5946132605528,236.8315632988708,0.23695003831801387,True
2026-01-29,2026-02-01,1082748,"Will Bitcoin reach $150,000 in January?",crypto,NO,0.9995,0.9995,234.56103365683066,234.44375314000226,234.44375314000226,0.0,True
2026-01-05,2026-02-04,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.435,0.455,1277.1392081736908,555.5555555555555,581.0983397190294,25.54278416347381,False
2026-01-05,2026-02-04,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.145,0.075,3831.417624521073,555.5555555555555,287.35632183908046,-268.1992337164751,False
2026-01-05,2026-02-04,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.235,0.31,2364.066193853428,555.5555555555555,732.8605200945627,177.3049645390072,False
2026-01-05,2026-02-04,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.365,0.065,1522.0700152207,555.5555555555555,98.93455098934551,-456.62100456621005,False
2026-01-05,2026-02-04,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0405,0.0345,13717.421124828532,555.5555555555555,473.2510288065844,-82.30452674897117,False
2026-01-05,2026-02-04,706279,Will Trump visit China by April 30?,trump-calls,YES,0.8,0.815,694.4444444444443,555.5555555555555,565.9722222222221,10.416666666666515,False
2026-01-05,2026-02-04,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.21,0.155,2645.5026455026455,555.5555555555555,410.05291005291,-145.50264550264552,False
2026-01-05,2026-02-04,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.1335,0.115,4161.464835622139,555.5555555555555,478.56845609654596,-76.98709945900958,False
2026-01-05,2026-02-04,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.095,0.125,5847.953216374269,555.5555555555555,730.9941520467836,175.43859649122805,False
2026-01-07,2026-02-06,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.555,0.575,900.9009009008997,499.9999999999994,518.0180180180173,18.018018018017926,False
2026-01-07,2026-02-06,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,NO,0.825,0.935,606.0606060606053,499.9999999999994,566.6666666666661,66.66666666666669,False
2026-01-07,2026-02-06,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.78,0.705,641.0256410256402,499.9999999999994,451.92307692307634,-48.07692307692304,False
2026-01-07,2026-02-06,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,NO,0.615,0.825,813.0081300812998,499.9999999999994,670.7317073170723,170.7317073170729,False
2026-01-07,2026-02-06,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,NO,0.961,0.966,520.2913631633709,499.9999999999994,502.6014568158163,2.6014568158169027,False
2026-01-07,2026-02-06,706279,Will Trump visit China by April 30?,trump-calls,NO,0.165,0.155,3030.3030303030264,499.9999999999994,469.69696969696906,-30.30303030303031,False
2026-01-07,2026-02-06,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,NO,0.775,0.845,645.1612903225798,499.9999999999994,545.1612903225799,45.161290322580555,False
2026-01-07,2026-02-06,958442,Will the Iranian regime fall by March 31?,iran-regime,NO,0.865,0.907,578.0346820809241,499.9999999999993,524.2774566473981,24.27745664739882,False
2026-01-07,2026-02-06,997488,Will Trump acquire Greenland before 2027?,greenland,NO,0.875,0.875,571.4285714285708,499.99999999999943,499.99999999999943,0.0,False
2026-01-14,2026-02-13,1126504,Will the US acquire part of Greenland in 2026?,greenland,NO,0.775,0.815,475.0733137829905,368.1818181818177,387.18475073313726,19.00293255131959,False
2026-01-14,2026-02-13,1162940,US forces enter Iran by March 31?,iran-strike,NO,0.84,0.915,438.3116883116877,368.1818181818177,401.0551948051943,32.8733766233766,False
2026-01-14,2026-02-13,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,NO,0.68,0.765,541.4438502673789,368.1818181818177,414.20454545454487,46.022727272727195,False
2026-01-14,2026-02-13,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.575,0.565,640.316205533596,368.1818181818177,361.7786561264817,-6.403162055335997,False
2026-01-14,2026-02-13,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,NO,0.825,0.9555,446.2809917355366,368.1818181818177,426.4214876033052,58.23966942148752,False
2026-01-14,2026-02-13,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.735,0.735,500.92764378478597,368.1818181818177,368.1818181818177,0.0,False
2026-01-14,2026-02-13,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,NO,0.695,0.935,529.7580117723995,368.1818181818176,495.3237410071936,127.14192282537596,False
2026-01-14,2026-02-13,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,NO,0.9685,0.9745,380.15675599568164,368.1818181818177,370.46275871779176,2.280940535974082,False
2026-01-14,2026-02-13,706279,Will Trump visit China by April 30?,trump-calls,NO,0.19,0.115,1937.7990430621983,368.1818181818177,222.84688995215282,-145.33492822966485,False
2026-01-14,2026-02-13,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,NO,0.555,0.845,663.3906633906624,368.1818181818177,560.5651105651098,192.3832923832921,False
2026-01-14,2026-02-13,958442,Will the Iranian regime fall by March 31?,iran-regime,NO,0.7215,0.9265,510.3005103005096,368.1818181818177,472.7934227934221,104.61160461160443,False
2026-01-14,2026-02-13,997488,Will Trump acquire Greenland before 2027?,greenland,NO,0.825,0.885,446.2809917355366,368.1818181818177,394.9586776859499,26.776859504132233,False
2026-01-18,2026-02-17,1126504,Will the US acquire part of Greenland in 2026?,greenland,NO,0.765,0.815,433.1550802139024,331.36363636363535,353.02139037433045,21.6577540106951,False
2026-01-18,2026-02-17,1162940,US forces enter Iran by March 31?,iran-strike,NO,0.845,0.895,392.14631522323714,331.36363636363535,350.97095212479724,19.607315761161885,False
2026-01-18,2026-02-17,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,NO,0.73,0.775,453.9227895392265,331.36363636363535,351.7901618929006,20.426525529265234,False
2026-01-18,2026-02-17,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.585,0.585,566.4335664335647,331.36363636363535,331.36363636363535,0.0,False
2026-01-18,2026-02-17,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,NO,0.85,0.963,389.8395721925122,331.36363636363535,375.41550802138926,44.05187165775391,False
2026-01-18,2026-02-17,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.675,0.745,490.9090909090894,331.36363636363535,365.7272727272716,34.36363636363626,False
2026-01-18,2026-02-17,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,NO,0.835,0.935,396.84267827980284,331.36363636363535,371.04790419161566,39.68426782798031,False
2026-01-18,2026-02-17,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,NO,0.9745,0.9745,340.0345165352851,331.36363636363535,331.36363636363535,0.0,False
2026-01-18,2026-02-17,706279,Will Trump visit China by April 30?,trump-calls,NO,0.21,0.145,1577.9220779220732,331.36363636363535,228.7987012987006,-102.56493506493476,False
2026-01-18,2026-02-17,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,NO,0.695,0.845,476.7822105951588,331.36363636363535,402.8809679529092,71.51733158927385,False
2026-01-18,2026-02-17,958442,Will the Iranian regime fall by March 31?,iran-regime,NO,0.856,0.9235,387.1070518266768,331.36363636363535,357.493362361936,26.12972599830067,False
2026-01-18,2026-02-17,997488,Will Trump acquire Greenland before 2027?,greenland,NO,0.805,0.885,411.63184641445383,331.36363636363535,364.2941840767916,32.93054771315627,False
2026-01-21,2026-02-20,1126504,Will the US acquire part of Greenland in 2026?,greenland,NO,0.805,0.825,354.36132865244315,285.26086956521675,292.3480961382656,7.087226573048838,False
2026-01-21,2026-02-20,1162940,US forces enter Iran by March 31?,iran-strike,NO,0.91,0.895,313.4734830386997,285.26086956521675,280.5587673196363,-4.702102245580477,False
2026-01-21,2026-02-20,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,NO,0.75,0.805,380.34782608695565,285.26086956521675,306.1799999999993,20.919130434782574,False
2026-01-21,2026-02-20,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.595,0.615,479.4300328827172,285.26086956521675,294.8494702228711,9.588600657654354,False
2026-01-21,2026-02-20,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,NO,0.875,0.9685,326.01242236024774,285.26086956521675,315.74303105589996,30.48216149068321,False
2026-01-21,2026-02-20,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.685,0.745,416.43922564265216,285.26086956521675,310.24722310377587,24.986353538559115,False
2026-01-21,2026-02-20,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,NO,0.805,0.9455,354.36132865244315,285.26086956521675,335.048636240885,49.78776667566825,False
2026-01-21,2026-02-20,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,NO,0.976,0.978,292.2754811119024,285.26086956521675,285.8454205274406,0.5845509622238296,False
2026-01-21,2026-02-20,706279,Will Trump visit China by April 30?,trump-calls,NO,0.26,0.095,1097.157190635449,285.26086956521675,104.22993311036767,-181.0309364548491,False
2026-01-21,2026-02-20,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,NO,0.755,0.775,377.82896631154534,285.26086956521675,292.81744889144767,7.556579326230917,False
2026-01-21,2026-02-20,958442,Will the Iranian regime fall by March 31?,iran-regime,NO,0.8665,0.8725,329.210466895807,285.26086956521675,287.2361323665916,1.9752628013748676,False
2026-01-21,2026-02-20,997488,Will Trump acquire Greenland before 2027?,greenland,NO,0.815,0.885,350.0133368898365,285.26086956521675,309.7618031475053,24.500933582288553,False
2026-01-22,2026-02-21,1126504,Will the US acquire part of Greenland in 2026?,greenland,NO,0.735,0.825,349.2990239574084,256.7347826086952,288.1716947648619,31.436912156166727,False
2026-01-22,2026-02-21,1162940,US forces enter Iran by March 31?,iran-strike,NO,0.9,0.835,285.26086956521686,256.7347826086952,238.19282608695607,-18.54195652173911,False
2026-01-22,2026-02-21,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,NO,0.715,0.825,359.06962602614715,256.7347826086952,296.2324414715714,39.49765886287622,False
2026-01-22,2026-02-21,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.585,0.625,438.8628762541798,256.7347826086952,274.2892976588624,17.554515050167197,False
2026-01-22,2026-02-21,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,NO,0.885,0.9685,290.09579955784767,256.7347826086952,280.95778187177547,24.222999263080283,False
2026-01-22,2026-02-21,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.685,0.745,374.7953030783871,256.7347826086952,279.2225007933984,22.487718184703226,False
2026-01-22,2026-02-21,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,NO,0.795,0.9555,322.9368334700568,256.7347826086952,308.5661443806393,51.8313617719441,False
2026-01-22,2026-02-21,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,NO,0.9755,0.982,263.18276023443894,256.7347826086952,258.44547055021906,1.7106879415238723,False
2026-01-22,2026-02-21,706279,Will Trump visit China by April 30?,trump-calls,NO,0.265,0.055,968.8105004101704,256.7347826086952,53.284577522559374,-203.4502050861358,False
2026-01-22,2026-02-21,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,NO,0.765,0.755,335.6010230179022,256.7347826086952,253.37877237851617,-3.3560102301790096,False
2026-01-22,2026-02-21,958442,Will the Iranian regime fall by March 31?,iran-regime,NO,0.845,0.8845,303.82814509904756,256.7347826086952,268.73599434010754,12.001211731412354,False
2026-01-22,2026-02-21,997488,Will Trump acquire Greenland before 2027?,greenland,NO,0.885,0.886,290.09579955784767,256.7347826086952,257.024878408253,0.2900957995578324,False
2026-01-28,2026-02-27,1126504,Will the US acquire part of Greenland in 2026?,greenland,NO,0.735,0.845,321.8974330075548,236.5946132605528,272.0033308913838,35.408717630831035,False
2026-01-28,2026-02-27,1162940,US forces enter Iran by March 31?,iran-strike,NO,0.86,0.865,275.1100154192474,236.59461326055276,237.970163337649,1.3755500770962499,False
2026-01-28,2026-02-27,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,NO,0.74,0.845,319.72245035209835,236.59461326055276,270.1654705475231,33.57085728697035,False
2026-01-28,2026-02-27,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,NO,0.935,0.9985,253.04236712358585,236.5946132605528,252.6628035729005,16.068190312347696,False
2026-01-28,2026-02-27,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,NO,0.565,0.635,418.75152789478375,236.5946132605528,265.90722021318766,29.312606952634866,False
2026-01-28,2026-02-27,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,NO,0.885,0.9655,267.3385460571218,236.5946132605528,258.1153662181511,21.52075295759832,False
2026-01-28,2026-02-27,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,NO,0.695,0.745,340.4239039720184,236.5946132605528,253.61580845915373,17.021195198600935,False
